Date,Sub Category ID,Plant ID,Vendor ID,Material ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
03/09/2014 00:00,3,4,11,1693,4,2,278,4232,0
03/09/2014 00:00,3,4,11,1695,4,2,46,17391,0
03/09/2014 00:00,3,4,11,1696,4,2,278,27272,0
03/09/2014 00:00,3,4,4,1706,1,10,276,890,0
03/09/2014 00:00,2,16,64,1700,4,6,232,214,0
03/09/2014 00:00,3,4,17,608,1,13,265,0,0
03/09/2014 00:00,3,4,18,1061,1,8,109,0,0
03/09/2014 00:00,3,4,18,650,1,8,109,0,0
03/09/2014 00:00,4,5,14,763,3,5,89,0,0
03/09/2014 00:00,3,4,1,1692,1,1,13,0,0
03/09/2014 00:00,4,12,96,1697,1,9,34,0,0
03/09/2014 00:00,4,12,96,1697,1,9,34,0,0
03/09/2014 00:00,2,17,84,1702,1,9,290,0,0
02/09/2014 00:00,5,14,55,346,3,3,283,5,2
02/09/2014 00:00,5,14,36,1699,3,2,33,89,10
02/09/2014 00:00,5,7,75,304,3,16,294,3738,20
02/09/2014 00:00,5,7,75,1691,3,16,294,37380,15
02/09/2014 00:00,2,16,1,245,3,1,7,6,45
02/09/2014 00:00,2,16,1,1041,3,1,270,23,60
02/09/2014 00:00,2,3,1,1041,3,1,270,997,20
02/09/2014 00:00,2,3,1,1660,3,1,270,1602,25
02/09/2014 00:00,5,14,237,280,1,9,109,39107,0
02/09/2014 00:00,5,7,237,1482,4,9,146,39160,0
02/09/2014 00:00,5,7,237,1482,4,9,146,39160,0
02/09/2014 00:00,6,10,62,287,4,1,252,445,0
02/09/2014 00:00,5,6,70,898,4,8,58,312,0
02/09/2014 00:00,4,18,104,1701,1,9,247,0,0
01/09/2014 00:00,5,14,55,346,3,3,283,45,20
01/09/2014 00:00,5,14,55,346,3,3,283,45,18
01/09/2014 00:00,5,14,55,346,3,3,283,13350,30
01/09/2014 00:00,5,6,34,631,3,11,214,107,45
01/09/2014 00:00,2,3,1,1041,3,1,270,997,20
01/09/2014 00:00,2,3,1,456,3,1,270,1068,20
01/09/2014 00:00,4,19,245,934,1,9,247,19580,0
01/09/2014 00:00,4,19,250,933,1,9,247,42275,0
01/09/2014 00:00,3,4,165,899,1,9,105,9345,0
01/09/2014 00:00,5,14,237,280,1,9,109,37096,0
01/09/2014 00:00,2,16,1,24,1,1,33,481,0
01/09/2014 00:00,2,16,2,1663,4,4,27,0,0
01/09/2014 00:00,2,16,2,45,4,4,27,0,0
01/09/2014 00:00,2,16,2,45,4,4,27,0,0
31/08/2014 00:00,2,16,2,943,3,6,281,0,30
31/08/2014 00:00,5,14,55,1689,3,3,283,6675,40
31/08/2014 00:00,5,6,9,1684,4,3,270,89,15
31/08/2014 00:00,5,6,34,1686,4,11,58,445,60
31/08/2014 00:00,5,6,34,1688,4,11,58,3560,60
31/08/2014 00:00,2,16,1,574,3,1,17,134,15
31/08/2014 00:00,2,16,1,851,3,1,5,178,30
31/08/2014 00:00,2,16,1,1402,3,1,5,534,60
31/08/2014 00:00,2,16,1,1679,3,1,17,534,60
31/08/2014 00:00,5,7,9,1373,3,1,13,267,20
31/08/2014 00:00,5,7,9,1373,3,1,6,290,20
31/08/2014 00:00,5,7,9,1373,4,1,6,4486,60
31/08/2014 00:00,5,6,9,1685,3,1,5,178,120
31/08/2014 00:00,5,6,9,1687,3,1,273,445,30
31/08/2014 00:00,5,6,9,1683,4,1,17,45,15
31/08/2014 00:00,5,14,9,1129,3,1,24,45,50
31/08/2014 00:00,6,10,62,878,4,1,11,570,30
31/08/2014 00:00,6,10,62,1373,4,1,12,882,30
31/08/2014 00:00,4,5,175,974,1,9,25,43334,0
31/08/2014 00:00,4,19,250,933,1,9,247,42275,0
31/08/2014 00:00,4,12,96,466,4,9,265,67,0
31/08/2014 00:00,5,9,111,1681,1,9,290,1958,0
31/08/2014 00:00,2,2,269,1294,1,9,276,37380,0
31/08/2014 00:00,5,14,60,307,1,1,33,3,0
31/08/2014 00:00,4,5,13,129,4,1,11,890,0
31/08/2014 00:00,5,6,9,1683,3,1,5,223,0
31/08/2014 00:00,5,7,9,1373,1,1,270,1492,0
31/08/2014 00:00,2,16,1,24,1,1,33,339,0
31/08/2014 00:00,2,16,1,24,1,1,33,534,0
31/08/2014 00:00,2,16,1,24,1,1,33,769,0
31/08/2014 00:00,2,11,36,1680,4,2,53,983,0
31/08/2014 00:00,5,14,36,195,1,2,54,1,0
31/08/2014 00:00,4,5,4,54,4,2,45,0,0
31/08/2014 00:00,2,24,2,48,4,4,27,0,0
31/08/2014 00:00,2,16,2,1678,4,4,30,0,0
31/08/2014 00:00,2,16,2,48,4,4,27,0,0
31/08/2014 00:00,2,16,28,824,4,9,112,0,0
30/08/2014 00:00,2,13,4,1095,3,2,278,27,12
30/08/2014 00:00,5,14,16,1406,3,3,273,11,3
30/08/2014 00:00,2,13,262,673,3,14,166,1215,70
30/08/2014 00:00,2,20,47,1677,3,6,30,75757,60
30/08/2014 00:00,5,6,9,1682,4,1,12,5,5
30/08/2014 00:00,4,5,56,935,1,9,71,445,0
30/08/2014 00:00,4,19,56,1373,3,9,247,6653,0
30/08/2014 00:00,4,12,72,1675,4,9,265,67,0
30/08/2014 00:00,4,21,69,1200,4,9,105,9,0
30/08/2014 00:00,4,21,96,963,4,9,64,3605,0
30/08/2014 00:00,4,21,104,464,4,9,265,66644,0
30/08/2014 00:00,4,21,104,464,4,9,265,106630,0
30/08/2014 00:00,3,4,270,1690,3,9,266,245381,0
30/08/2014 00:00,4,21,13,1673,4,1,11,712,0
30/08/2014 00:00,5,14,16,1406,1,3,270,2,0
30/08/2014 00:00,4,21,4,1672,4,2,48,382,0
30/08/2014 00:00,2,13,4,949,1,2,60,4173,0
30/08/2014 00:00,4,21,268,1674,4,2,53,10378,0
30/08/2014 00:00,4,18,118,1220,1,15,227,384480,0
29/08/2014 00:00,4,5,99,794,3,9,69,1823,56
29/08/2014 00:00,4,5,13,407,4,1,91,267,0
29/08/2014 00:00,4,5,14,1676,1,5,88,79210,0
28/08/2014 00:00,6,10,216,1646,4,2,42,12460,15
28/08/2014 00:00,4,5,32,1637,3,9,69,8669,0
28/08/2014 00:00,5,7,266,1667,1,9,25,49,0
27/08/2014 00:00,4,5,4,54,4,2,45,0,20
27/08/2014 00:00,2,13,46,1666,3,8,25,1,32
27/08/2014 00:00,2,3,1,456,3,1,270,1068,30
27/08/2014 00:00,2,3,1,1660,3,1,270,1068,30
27/08/2014 00:00,2,3,1,1661,3,1,270,1068,30
27/08/2014 00:00,2,3,1,1660,3,1,270,1068,25
27/08/2014 00:00,2,3,1,1041,3,1,270,1424,35
27/08/2014 00:00,2,3,1,1662,3,1,270,1691,120
27/08/2014 00:00,4,12,96,466,1,9,69,801,0
27/08/2014 00:00,5,7,33,1668,1,9,25,35600,0
27/08/2014 00:00,5,7,237,1482,4,9,146,39160,0
27/08/2014 00:00,2,3,229,1659,4,9,112,356,0
27/08/2014 00:00,2,13,27,341,1,1,12,1246,0
27/08/2014 00:00,2,13,27,341,4,1,11,1246,0
27/08/2014 00:00,4,18,263,1648,1,15,227,24920,0
27/08/2014 00:00,4,5,4,54,4,2,45,1,0
26/08/2014 00:00,2,20,150,1085,3,4,25,983,30
26/08/2014 00:00,2,20,265,1535,3,8,195,80990,10
26/08/2014 00:00,4,12,4,60,4,2,45,8476,15
26/08/2014 00:00,4,12,20,161,4,3,282,15,30
26/08/2014 00:00,2,20,62,1031,3,1,270,606,15
26/08/2014 00:00,2,20,62,1658,3,1,12,1816,60
26/08/2014 00:00,2,13,27,601,3,1,13,17800,90
26/08/2014 00:00,4,18,72,1143,1,9,247,13217,0
26/08/2014 00:00,4,12,96,1373,1,9,69,45,0
26/08/2014 00:00,4,8,95,404,4,9,146,12336,0
26/08/2014 00:00,4,5,13,407,1,1,23,125,0
26/08/2014 00:00,4,12,20,1649,1,3,90,34176,0
26/08/2014 00:00,4,22,20,1652,1,3,25,114543,0
26/08/2014 00:00,2,20,4,1657,1,10,49,1780,0
26/08/2014 00:00,2,20,19,1655,4,14,166,2,0
26/08/2014 00:00,2,20,47,1656,4,4,30,481,0
26/08/2014 00:00,2,20,150,1085,1,4,89,983,0
26/08/2014 00:00,2,24,2,48,4,4,27,0,0
25/08/2014 00:00,4,5,4,54,4,2,45,0,20
25/08/2014 00:00,2,11,19,1665,3,14,105,30759,60
25/08/2014 00:00,2,16,1,1660,3,1,7,45,30
25/08/2014 00:00,4,5,155,1654,4,9,133,481,0
25/08/2014 00:00,4,22,264,1651,4,9,265,808,0
25/08/2014 00:00,5,7,237,1482,3,9,146,39160,0
25/08/2014 00:00,2,11,27,1204,1,1,270,23,0
25/08/2014 00:00,2,11,27,1178,1,1,12,45,0
25/08/2014 00:00,2,11,27,1664,1,1,109,178,0
25/08/2014 00:00,2,24,1,456,3,1,270,178,0
25/08/2014 00:00,2,24,1,1662,3,1,270,214,0
25/08/2014 00:00,2,16,1,24,1,1,33,486,0
25/08/2014 00:00,2,24,2,1663,4,4,27,0,0
25/08/2014 00:00,2,24,2,48,4,4,27,0,0
25/08/2014 00:00,2,24,2,47,4,4,173,0,0
25/08/2014 00:00,2,16,2,1663,4,4,27,0,0
24/08/2014 00:00,4,19,250,1373,1,9,247,40762,0
24/08/2014 00:00,4,19,245,1373,1,9,247,41368,0
24/08/2014 00:00,4,19,250,1373,1,9,247,41724,0
24/08/2014 00:00,4,19,245,1373,1,9,247,42204,0
24/08/2014 00:00,4,19,245,1373,1,9,247,42240,0
24/08/2014 00:00,4,19,250,1373,1,9,247,42631,0
24/08/2014 00:00,4,19,250,1373,1,9,247,42756,0
24/08/2014 00:00,4,19,250,1373,1,9,247,42774,0
24/08/2014 00:00,4,22,26,1650,1,9,146,67,0
24/08/2014 00:00,4,8,95,404,4,9,146,22055,0
24/08/2014 00:00,4,8,95,404,4,9,146,34390,0
24/08/2014 00:00,4,22,36,1653,3,2,278,87932,0
24/08/2014 00:00,4,18,89,722,1,15,247,17800,0
24/08/2014 00:00,4,8,20,1647,1,3,25,0,0
24/08/2014 00:00,4,19,250,1373,1,9,247,0,0
24/08/2014 00:00,4,19,250,1373,1,9,247,0,0
23/08/2014 00:00,3,4,80,1620,4,9,69,1469,0
23/08/2014 00:00,5,7,237,280,4,9,156,39160,0
23/08/2014 00:00,3,4,4,1670,1,10,109,19580,0
23/08/2014 00:00,3,4,17,608,1,13,289,0,0
23/08/2014 00:00,3,4,17,608,1,13,289,0,0
23/08/2014 00:00,3,4,17,608,1,13,107,0,0
23/08/2014 00:00,3,4,17,608,1,13,289,0,0
23/08/2014 00:00,3,4,17,608,1,13,275,0,0
23/08/2014 00:00,3,4,17,150,1,13,289,0,0
23/08/2014 00:00,3,4,4,1256,1,10,57,0,0
23/08/2014 00:00,3,4,80,946,4,9,64,0,0
23/08/2014 00:00,3,4,149,750,1,9,172,0,0
23/08/2014 00:00,3,4,267,1669,1,9,64,0,0
21/08/2014 00:00,2,2,170,489,1,2,285,207,0
21/08/2014 00:00,2,2,170,1014,1,2,285,866,0
21/08/2014 00:00,2,16,1,8,1,21,227,23,0
20/08/2014 00:00,4,22,20,1636,3,3,282,153792,345
20/08/2014 00:00,4,18,95,1633,4,9,169,712,0
20/08/2014 00:00,4,18,95,1633,4,9,169,712,0
20/08/2014 00:00,3,4,160,1643,3,9,64,4059,0
20/08/2014 00:00,2,2,170,1639,1,2,285,263,0
20/08/2014 00:00,2,2,170,1639,1,2,285,510,0
19/08/2014 00:00,3,4,17,608,3,13,275,0,3
19/08/2014 00:00,2,3,2,265,3,6,281,2564,15
19/08/2014 00:00,2,3,2,265,3,6,281,2564,15
19/08/2014 00:00,3,4,4,1641,3,10,293,890,20
19/08/2014 00:00,4,5,32,1637,3,9,170,195,0
19/08/2014 00:00,4,19,77,1634,1,9,152,2848,0
19/08/2014 00:00,2,24,1,456,3,1,270,712,0
19/08/2014 00:00,3,4,11,1460,1,2,278,5979,0
19/08/2014 00:00,3,4,4,1642,1,10,40,1780,0
19/08/2014 00:00,4,22,20,992,3,3,90,130652,0
19/08/2014 00:00,6,10,261,1632,3,14,277,1,0
19/08/2014 00:00,6,10,260,1631,3,14,149,1,0
19/08/2014 00:00,3,4,17,608,1,13,275,0,0
19/08/2014 00:00,3,4,4,1640,1,10,58,0,0
19/08/2014 00:00,2,3,1,1483,1,1,273,0,0
19/08/2014 00:00,2,3,1,275,1,1,22,0,0
19/08/2014 00:00,2,3,1,25,1,1,270,0,0
18/08/2014 00:00,2,11,27,1177,3,1,270,223,120
18/08/2014 00:00,2,11,27,1177,3,1,270,223,120
18/08/2014 00:00,2,11,27,1638,3,1,270,534,60
18/08/2014 00:00,2,11,27,1638,3,1,270,534,60
18/08/2014 00:00,2,11,27,1104,3,1,272,534,30
18/08/2014 00:00,2,11,27,1104,3,1,272,534,30
18/08/2014 00:00,2,11,27,1579,3,1,272,926,60
18/08/2014 00:00,2,11,27,1579,3,1,272,926,60
18/08/2014 00:00,4,12,96,466,1,9,69,801,0
18/08/2014 00:00,4,18,215,1274,3,9,146,4806,0
17/08/2014 00:00,5,14,36,195,4,2,33,17355,15
17/08/2014 00:00,4,18,157,832,1,9,247,6052,0
17/08/2014 00:00,4,19,250,933,1,9,247,42738,0
17/08/2014 00:00,4,22,36,1635,4,2,69,4628,0
17/08/2014 00:00,6,10,11,453,1,2,25,15575,0
16/08/2014 00:00,4,5,4,54,4,2,45,0,21
16/08/2014 00:00,5,14,36,1493,3,2,147,7743,10
16/08/2014 00:00,4,12,96,466,1,9,25,67,0
13/08/2014 00:00,4,19,96,617,1,9,247,1433,0
13/08/2014 00:00,3,4,109,1629,1,9,34,365,0
13/08/2014 00:00,3,4,108,932,1,9,105,15389,0
13/08/2014 00:00,3,4,17,608,1,13,275,0,0
13/08/2014 00:00,3,4,17,608,1,13,275,0,0
13/08/2014 00:00,3,4,17,608,1,13,289,0,0
13/08/2014 00:00,3,4,17,150,1,13,102,0,0
13/08/2014 00:00,3,4,18,1061,1,8,121,0,0
12/08/2014 00:00,2,20,246,1559,3,14,149,75,20
12/08/2014 00:00,2,16,79,526,3,3,282,445,60
12/08/2014 00:00,2,11,79,1524,3,3,25,18423,120
12/08/2014 00:00,2,11,18,1628,3,14,292,35885,120
12/08/2014 00:00,2,16,1,244,3,1,273,134,120
12/08/2014 00:00,2,16,1,24,3,1,291,534,120
12/08/2014 00:00,4,19,250,933,1,9,247,42275,0
12/08/2014 00:00,6,10,258,1626,4,6,82,178,0
12/08/2014 00:00,4,18,32,1201,1,15,227,9345,0
11/08/2014 00:00,5,6,34,1121,4,11,109,95319,180
11/08/2014 00:00,5,6,34,631,4,11,216,103151,360
11/08/2014 00:00,4,5,32,535,4,9,134,1,1
11/08/2014 00:00,4,18,113,530,1,9,247,129,0
10/08/2014 00:00,4,18,69,1263,3,9,247,456,0
10/08/2014 00:00,4,18,95,587,1,9,146,5234,0
10/08/2014 00:00,4,18,95,404,1,9,146,25419,0
10/08/2014 00:00,1,1,1,1625,4,1,11,1469,0
10/08/2014 00:00,1,1,1,396,4,1,11,1780,0
10/08/2014 00:00,1,1,1,1625,4,1,11,6230,0
10/08/2014 00:00,2,2,153,782,3,3,109,119038,0
10/08/2014 00:00,2,2,153,782,1,2,158,64347,0
10/08/2014 00:00,1,1,102,446,4,17,185,27,0
10/08/2014 00:00,1,1,101,441,4,17,184,146,0
10/08/2014 00:00,4,18,72,1143,1,15,195,2848,0
10/08/2014 00:00,1,1,77,1624,4,9,290,0,0
09/08/2014 00:00,2,20,246,1559,3,14,149,38,30
09/08/2014 00:00,2,16,13,1627,3,1,25,45,20
09/08/2014 00:00,2,16,79,718,1,3,282,13350,0
07/08/2014 00:00,2,13,4,1435,4,2,54,54,39
07/08/2014 00:00,2,13,27,413,4,1,24,1246,90
07/08/2014 00:00,2,13,27,413,4,1,24,1246,20
07/08/2014 00:00,2,13,27,413,4,1,24,2492,155
07/08/2014 00:00,4,5,4,54,4,2,25,1,0
06/08/2014 00:00,2,13,4,1019,4,2,45,1044,10
06/08/2014 00:00,5,14,9,1410,3,1,21,178,13
06/08/2014 00:00,4,19,245,934,1,9,247,19580,0
06/08/2014 00:00,4,19,245,934,1,9,247,19580,0
06/08/2014 00:00,4,19,250,933,1,9,247,42275,0
06/08/2014 00:00,4,19,250,933,1,9,247,42275,0
06/08/2014 00:00,4,19,250,933,1,9,247,42275,0
06/08/2014 00:00,4,18,123,1606,1,9,69,5296,0
06/08/2014 00:00,2,13,89,1612,4,9,170,182717,0
06/08/2014 00:00,2,24,1,1611,4,1,272,76,0
06/08/2014 00:00,2,13,19,680,3,14,33,33600,0
05/08/2014 00:00,2,20,4,984,3,2,109,33,20
05/08/2014 00:00,5,9,256,1614,4,8,37,78231,480
05/08/2014 00:00,4,5,14,764,4,5,109,890,39
05/08/2014 00:00,4,21,89,1608,4,9,288,17800,60
05/08/2014 00:00,5,9,1,1613,3,1,11,356,480
05/08/2014 00:00,5,14,9,111,3,1,21,356,45
05/08/2014 00:00,4,19,96,617,1,9,247,15,0
05/08/2014 00:00,4,18,137,1602,1,9,247,196,0
05/08/2014 00:00,4,19,29,182,1,9,247,2003,0
05/08/2014 00:00,4,19,245,934,1,9,247,19580,0
05/08/2014 00:00,4,19,245,934,1,9,247,19580,0
05/08/2014 00:00,4,19,72,294,1,9,247,26700,0
05/08/2014 00:00,4,19,99,1607,1,9,247,40050,0
05/08/2014 00:00,4,19,250,933,1,9,247,42275,0
05/08/2014 00:00,4,19,250,933,1,9,247,42275,0
05/08/2014 00:00,4,19,250,933,1,9,247,42275,0
05/08/2014 00:00,4,18,155,1605,1,9,69,4143,0
05/08/2014 00:00,3,4,80,1620,3,9,69,784,0
05/08/2014 00:00,2,20,47,1610,1,4,30,262,0
05/08/2014 00:00,3,4,17,150,1,13,289,0,0
05/08/2014 00:00,3,4,17,150,1,13,289,0,0
05/08/2014 00:00,3,4,17,375,1,13,207,0,0
05/08/2014 00:00,3,4,18,650,1,8,109,0,0
05/08/2014 00:00,4,5,14,471,1,5,109,0,0
04/08/2014 00:00,6,10,11,1601,3,2,60,111061,30
04/08/2014 00:00,5,6,9,1615,3,1,12,35,15
04/08/2014 00:00,4,5,32,1609,1,9,176,23,0
04/08/2014 00:00,4,5,92,1444,1,9,172,7254,0
04/08/2014 00:00,4,18,84,1603,1,9,247,849,0
04/08/2014 00:00,4,18,69,1604,1,9,247,3209,0
04/08/2014 00:00,4,19,96,617,3,9,69,1196,0
04/08/2014 00:00,4,18,32,684,1,9,64,1335,0
04/08/2014 00:00,4,18,95,404,3,9,146,17943,0
04/08/2014 00:00,4,18,95,404,3,9,146,26914,0
03/08/2014 00:00,3,4,11,309,3,2,278,5821,80
03/08/2014 00:00,3,4,3,53,1,9,69,779,0
03/08/2014 00:00,5,14,9,1616,1,1,215,45,0
03/08/2014 00:00,3,4,1,1487,1,1,18,1,0
03/08/2014 00:00,3,4,1,337,4,1,12,1,0
03/08/2014 00:00,3,4,1,1621,1,1,18,7850,0
03/08/2014 00:00,5,7,53,1619,4,10,58,64080,0
03/08/2014 00:00,3,4,18,1061,1,8,109,0,0
02/08/2014 00:00,6,10,62,878,3,1,11,677,30
02/08/2014 00:00,4,18,135,684,1,9,247,3338,0
02/08/2014 00:00,5,7,145,1617,1,9,25,35600,0
02/08/2014 00:00,5,7,33,1618,1,9,25,39534,0
31/07/2014 00:00,5,6,34,1597,4,11,25,35511,360
30/07/2014 00:00,3,4,4,1256,1,10,57,5,0
30/07/2014 00:00,3,4,4,1600,1,10,55,41,0
28/07/2014 00:00,2,24,1,456,4,1,20,9,25
28/07/2014 00:00,5,7,255,1599,3,9,25,2003,0
28/07/2014 00:00,5,6,254,1598,4,9,64,38101,0
23/07/2014 00:00,6,10,16,697,3,3,268,119616,30
22/07/2014 00:00,2,16,2,46,3,4,25,267,30
22/07/2014 00:00,2,16,1,24,3,1,20,0,15
22/07/2014 00:00,2,16,1,1591,3,1,20,9,105
22/07/2014 00:00,4,5,123,593,1,9,265,1,0
22/07/2014 00:00,5,7,253,1594,3,9,25,1963,0
22/07/2014 00:00,5,7,252,1589,3,9,25,39160,0
22/07/2014 00:00,2,20,47,1592,1,4,30,1,0
22/07/2014 00:00,2,20,251,1587,1,4,25,1,0
21/07/2014 00:00,2,3,1,6,3,1,272,1068,45
21/07/2014 00:00,5,14,139,1584,4,9,109,2225,0
21/07/2014 00:00,6,10,216,1586,1,2,25,12460,0
21/07/2014 00:00,4,21,36,1585,1,2,25,40516,0
21/07/2014 00:00,4,12,92,390,1,15,210,20,0
20/07/2014 00:00,5,6,9,1588,3,11,196,356,60
20/07/2014 00:00,5,6,9,641,3,1,12,134,30
20/07/2014 00:00,5,6,9,1593,3,1,12,267,60
20/07/2014 00:00,5,14,9,1490,1,1,16,21,0
19/07/2014 00:00,2,13,59,888,4,8,122,88110,116
19/07/2014 00:00,2,24,1,1595,4,1,270,45,90
19/07/2014 00:00,4,19,96,617,1,9,247,1433,0
19/07/2014 00:00,4,19,245,934,3,9,247,19580,0
19/07/2014 00:00,4,19,245,934,1,9,247,19580,0
19/07/2014 00:00,4,19,245,934,1,9,247,19580,0
19/07/2014 00:00,4,19,72,294,1,9,247,26700,0
19/07/2014 00:00,4,19,250,933,1,9,247,42275,0
19/07/2014 00:00,4,19,250,933,1,9,247,42275,0
19/07/2014 00:00,4,19,250,933,1,9,247,42275,0
19/07/2014 00:00,6,10,231,772,4,9,287,729,0
19/07/2014 00:00,5,14,36,1590,1,2,77,3560,0
19/07/2014 00:00,5,14,36,1465,1,2,77,4717,0
17/07/2014 00:00,5,7,249,1581,3,9,25,1002,0
17/07/2014 00:00,5,7,186,1573,3,9,25,3925,0
16/07/2014 00:00,2,20,11,1569,3,2,25,1,10
16/07/2014 00:00,5,7,23,1567,4,14,166,1651,60
16/07/2014 00:00,5,7,53,1576,4,10,222,74760,5
16/07/2014 00:00,4,12,96,466,1,9,25,23,0
16/07/2014 00:00,5,14,36,1492,3,2,109,4450,0
16/07/2014 00:00,4,5,42,792,1,9,276,0,0
15/07/2014 00:00,2,16,2,45,3,6,281,8544,60
15/07/2014 00:00,3,4,17,608,3,13,207,3,10
15/07/2014 00:00,3,4,11,1570,3,2,278,1747,10
15/07/2014 00:00,2,16,79,526,3,3,282,16821,48
15/07/2014 00:00,5,14,9,611,3,1,280,134,20
15/07/2014 00:00,5,14,9,1571,3,1,24,178,20
15/07/2014 00:00,2,20,62,1031,3,1,24,374,45
15/07/2014 00:00,2,2,1,1572,1,1,24,6537,0
15/07/2014 00:00,2,20,150,1578,1,6,30,2,0
14/07/2014 00:00,6,10,11,1568,3,2,154,7889,30
14/07/2014 00:00,5,14,36,1574,4,2,158,4895,18
14/07/2014 00:00,6,10,62,1575,3,1,12,534,30
14/07/2014 00:00,5,7,167,915,4,9,146,98,0
13/07/2014 00:00,5,7,9,80,4,1,5,1085,15
13/07/2014 00:00,5,7,9,580,3,1,5,1402,10
13/07/2014 00:00,5,7,9,112,3,1,273,1869,25
13/07/2014 00:00,5,7,9,302,3,1,15,1869,25
13/07/2014 00:00,5,7,9,744,4,1,273,8522,25
13/07/2014 00:00,2,11,27,1342,3,1,270,534,50
13/07/2014 00:00,2,11,27,1178,3,1,91,534,46
13/07/2014 00:00,2,11,27,1579,3,1,270,534,46
13/07/2014 00:00,2,11,27,1580,3,1,273,2136,87
13/07/2014 00:00,3,4,11,1570,1,2,25,4232,0
13/07/2014 00:00,3,4,19,616,3,14,286,61,0
13/07/2014 00:00,4,19,20,1582,4,3,90,17133,0
13/07/2014 00:00,5,6,70,898,4,8,25,487008,0
13/07/2014 00:00,2,11,47,809,1,6,25,6088,0
13/07/2014 00:00,3,4,17,608,1,13,275,0,0
12/07/2014 00:00,4,12,96,466,4,9,25,23,0
12/07/2014 00:00,5,14,9,111,1,1,272,18,0
12/07/2014 00:00,2,2,153,782,4,2,109,15130,0
12/07/2014 00:00,2,2,153,782,4,2,158,17800,0
12/07/2014 00:00,2,2,153,1583,4,2,25,35600,0
12/07/2014 00:00,5,9,111,1482,4,21,152,3925,0
12/07/2014 00:00,5,9,111,511,4,21,265,3925,0
12/07/2014 00:00,5,9,111,1482,4,21,152,9811,0
12/07/2014 00:00,5,9,111,511,4,21,265,15697,0
12/07/2014 00:00,5,9,111,511,4,21,265,15697,0
11/07/2014 00:00,5,7,167,915,4,9,146,49,0
09/07/2014 00:00,2,11,2,1455,3,4,30,10,40
09/07/2014 00:00,2,11,79,526,3,3,282,55269,30
09/07/2014 00:00,4,12,4,60,4,2,45,8476,15
09/07/2014 00:00,3,4,19,616,1,7,25,1780,80
09/07/2014 00:00,5,7,23,1543,1,14,166,33820,15
09/07/2014 00:00,2,11,27,1181,3,1,273,54,45
09/07/2014 00:00,2,11,27,1177,3,1,273,63,45
09/07/2014 00:00,2,11,27,1150,3,1,273,445,30
09/07/2014 00:00,4,21,69,285,4,9,25,4,0
09/07/2014 00:00,4,21,84,1112,1,9,152,193,0
09/07/2014 00:00,4,21,118,588,1,9,152,2358,0
09/07/2014 00:00,4,21,96,466,1,9,152,20025,0
09/07/2014 00:00,2,11,26,1556,4,9,176,2136,0
09/07/2014 00:00,4,21,13,1560,1,1,21,154,0
09/07/2014 00:00,4,21,36,1563,1,2,147,20470,0
09/07/2014 00:00,2,3,47,809,4,4,281,1522,0
09/07/2014 00:00,3,4,18,1558,1,8,34,0,0
08/07/2014 00:00,5,7,23,1545,3,14,166,46280,120
08/07/2014 00:00,4,5,32,659,1,9,265,1,0
08/07/2014 00:00,4,22,118,1553,3,9,169,84737,0
08/07/2014 00:00,1,1,1,1547,4,1,23,121,0
08/07/2014 00:00,1,1,1,396,4,1,91,11392,0
08/07/2014 00:00,1,1,1,396,4,1,91,12905,0
08/07/2014 00:00,3,4,4,1564,1,10,40,890,0
08/07/2014 00:00,3,4,4,1565,1,10,40,5340,0
08/07/2014 00:00,1,1,1,396,4,3,91,6675,0
08/07/2014 00:00,1,1,16,1480,4,3,90,1691,0
08/07/2014 00:00,1,1,102,446,4,17,185,57,0
08/07/2014 00:00,1,1,101,441,4,17,184,139,0
08/07/2014 00:00,1,1,101,1546,1,17,284,34,0
08/07/2014 00:00,4,5,4,54,1,2,45,0,0
07/07/2014 00:00,5,6,34,1122,3,11,25,174,120
07/07/2014 00:00,5,6,34,1510,3,11,25,178,120
07/07/2014 00:00,2,20,23,912,3,8,25,9,15
07/07/2014 00:00,2,3,1,1540,3,1,270,178,60
07/07/2014 00:00,2,3,1,1540,3,1,270,534,25
07/07/2014 00:00,6,10,62,910,4,1,19,1246,150
07/07/2014 00:00,2,20,62,1550,3,1,13,14,75
07/07/2014 00:00,4,5,129,701,1,9,265,2,0
07/07/2014 00:00,4,19,247,1561,1,9,247,32,0
07/07/2014 00:00,4,19,247,1561,1,9,247,63,0
07/07/2014 00:00,4,19,245,934,1,9,247,39837,0
07/07/2014 00:00,6,10,168,1566,3,9,258,45,0
07/07/2014 00:00,2,20,2,1562,1,8,123,14,0
06/07/2014 00:00,3,4,17,153,1,13,25,0,60
06/07/2014 00:00,5,7,53,1551,4,10,182,4361,5
06/07/2014 00:00,5,7,53,1552,4,10,77,4450,15
06/07/2014 00:00,4,5,26,176,1,9,265,2,0
06/07/2014 00:00,3,4,4,66,1,10,40,890,0
06/07/2014 00:00,2,24,2,46,4,4,25,267,0
06/07/2014 00:00,4,5,4,54,4,2,26,57,0
06/07/2014 00:00,5,14,36,195,4,2,109,10680,0
06/07/2014 00:00,5,14,36,1465,4,2,109,18334,0
06/07/2014 00:00,2,20,246,1559,1,14,166,15,0
06/07/2014 00:00,2,2,81,383,1,14,277,2193,0
06/07/2014 00:00,3,4,17,608,1,13,25,0,0
